ID,MAP,Struct,is_display,
1247,20,43501,0,300
1248,20,43000,0,313
1249,21,20900,1,111
1250,21,30300,1,125
1251,21,30001,1,100
1252,21,38001,1,313
1253,21,38100,1,101
1254,21,32100,1,104
1255,21,32000,1,114
1256,21,32000,1,110
1257,21,34001,1,117
1258,21,34000,1,113
1259,21,34000,1,109
1260,21,43011,0,357
1261,21,41000,1,310
1262,21,41000,1,300
1263,21,41000,1,314
1264,21,40004,1,308
1265,21,43000,0,305
1266,21,43401,0,313
1267,21,46950,1,757
1268,21,46670,1,756
1269,21,49420,1,190
1270,21,46520,1,763
1271,21,46660,1,755
1272,21,46590,1,760
1273,21,46720,1,761
1274,21,46580,1,762
1275,21,46710,1,750
1276,21,46606,1,602
1277,21,46700,1,605
1278,21,46504,1,607
1279,21,46603,1,606
1280,21,38001,1,112
1281,21,45000,1,312
1282,21,40008,1,301
1283,22,38101,1,122
1284,22,30301,1,101
1285,22,30300,1,112
1286,22,38000,1,307
1287,22,32001,1,109
1288,22,32100,1,113
1289,22,32001,1,111
1290,22,34003,1,313
1291,22,34200,1,104
1292,22,34003,1,110
1293,22,43020,0,351
1294,22,41000,1,108
1295,22,41000,1,314
1296,22,41000,1,300
1297,22,40007,1,312
1298,22,43001,0,308
1299,22,43401,0,305
1300,22,46860,1,757
1301,22,46680,1,756
1302,22,49420,1,190
1303,22,46640,1,763
1304,22,46740,1,755
1305,22,46520,1,760
1306,22,46570,1,761
1307,22,45510,1,762
1308,22,46620,1,750
1309,22,46700,1,602
1310,22,46505,1,607
1311,22,46605,1,605
1312,22,46602,1,606
1313,22,30300,1,114
1314,22,38000,1,117
1315,22,45000,1,116
1316,22,40005,1,310
1317,23,38001,1,129
1318,23,30301,1,101
1319,23,30000,1,112
1320,23,38100,1,110
1321,23,32101,1,100
1322,23,32000,1,313
1323,23,32000,1,307
1324,23,34200,1,109
1325,23,34000,1,113
1326,23,34000,1,117
1327,23,44010,1,364
1328,23,41000,1,108
1329,23,41000,1,300
1330,23,41000,1,116
1331,23,40007,1,312
1332,23,43001,0,305
1333,23,43401,0,301
1334,23,46860,1,757
1335,23,46630,1,756
1336,23,49410,1,190
1337,23,46530,1,761
1338,23,46540,1,762
1339,23,46580,1,755
1340,23,46690,1,763
1341,23,46570,1,760
1342,23,46710,1,750
1343,23,46800,1,606
1344,23,46606,1,605
1345,23,46505,1,602
1346,23,46703,1,607
1347,23,49400,1,715
1348,23,38001,1,104
1349,23,32101,1,114
1350,23,37900,1,310
1351,23,43001,0,308
1352,24,38101,1,129
1353,24,30301,1,112
1354,24,30000,1,313
1355,24,38100,1,307
1356,24,32000,1,100
1357,24,32101,1,113
1358,24,32000,1,109
1359,24,34100,1,114
1360,24,34001,1,101
1361,24,34001,1,117
1362,24,43010,0,364
1363,24,41000,1,308
1364,24,41000,1,116
1365,24,41000,1,108
1366,24,40008,1,310
1367,24,43000,0,312
1368,24,43501,0,301
1369,24,46820,1,757
1370,24,46680,1,756
1371,24,49420,1,190
1372,24,46640,1,762
1373,24,46560,1,755
1374,24,46740,1,760
1375,24,45510,1,750
1376,24,46620,1,763
1377,24,46590,1,761
1378,24,46604,1,607
1379,24,46603,1,602
1380,24,46503,1,605
1381,24,46700,1,606
1382,24,34001,1,104
1383,24,34001,1,110
1384,24,37900,1,305
1385,24,45000,1,300
1386,25,30300,1,125
1387,25,30000,1,101
1388,25,38000,1,313
1389,25,38001,1,103
1390,25,32101,1,113
1391,25,32000,1,100
1392,25,34100,1,114
1393,25,34200,1,120
1394,25,34100,1,104
1395,25,45010,1,357
1396,25,41000,1,308
1397,25,41000,1,305
1398,25,41000,1,116
1399,25,40000,1,314
1400,25,43000,0,302
1401,25,43400,0,312
1402,25,46910,1,757
1403,25,46660,1,756
1404,25,49420,1,190
1405,25,46580,1,762
1406,25,46740,1,753
1407,25,46640,1,755
1408,25,46590,1,763
1409,25,46570,1,754
1410,25,45510,1,750
1411,25,46605,1,605
1412,25,46701,1,607
1413,25,46502,1,601
1414,25,46603,1,602
1415,25,30000,1,117
1416,25,38001,1,109
1417,25,37900,1,301
1418,25,45000,1,300
1419,26,38001,1,121
1420,26,30000,1,109
1421,26,30001,1,113
1422,26,38000,1,103
1423,26,32101,1,120
1424,26,32100,1,117
1425,26,34200,1,313
1426,26,34101,1,100
1427,26,34101,1,307
1428,26,43020,0,350
1429,26,41000,1,312
1430,26,41000,1,308
1431,26,41000,1,301
1432,26,40008,1,305
1433,26,43001,0,307
1434,26,43400,0,302
1435,26,46880,1,757
1436,26,46640,1,756
1437,26,49420,1,190
1438,26,46740,1,753
1439,26,46670,1,763
1440,26,46520,1,750
1441,26,46570,1,755
1442,26,46710,1,762
1443,26,46620,1,754
1444,26,46606,1,602
1445,26,46604,1,605
1446,26,46503,1,601
1447,26,46700,1,607
1448,26,49400,1,718
1449,26,32101,1,114
1450,26,34200,1,104
1451,26,43400,0,313
1452,26,43400,0,314
1453,27,30300,1,126
1454,27,30301,1,120
1455,27,38100,1,109
1456,27,38101,1,100
1457,27,32000,1,113
1458,27,32001,1,101
1459,27,34000,1,103
1460,27,34100,1,104
1461,27,34000,1,114
1462,27,45010,1,358
1463,27,41000,1,108
1464,27,41000,1,302
1465,27,41000,1,300
1466,27,40004,1,314
1467,27,43001,0,313
1468,27,43501,0,301
1469,27,46860,1,757
1470,27,46640,1,756
1471,27,49410,1,190
1472,27,46630,1,753
1473,27,46660,1,750
1474,27,46560,1,763
1475,27,46510,1,762
1476,27,46690,1,754
1477,27,46650,1,755
1478,27,46802,1,607
1479,27,46703,1,605
1480,27,46603,1,602
1481,27,46504,1,601
1482,27,30300,1,117
1483,27,32000,1,313
1484,27,37900,1,312
1485,27,40007,1,305
1486,28,38101,1,123
1487,28,30000,1,307
1488,28,30001,1,101
1489,28,38100,1,100
1490,28,32001,1,114
1491,28,32102,1,104
1492,28,34000,1,117
1493,28,34101,1,113
1494,28,34000,1,109
1495,28,45010,1,352
1496,28,41000,1,108
1497,28,41000,1,312
1498,28,41000,1,308
1499,28,40002,1,301
1500,28,43000,0,314
1501,28,43400,0,300
1502,28,46810,1,757
1503,28,46740,1,756
1504,28,49430,1,190
1505,28,46530,1,755
1506,28,46670,1,754
1507,28,46630,1,763
1508,28,46570,1,762
1509,28,46710,1,750
1510,28,46550,1,753
1511,28,46040,0,652
1512,28,46030,0,642
1513,28,46060,0,617
1514,28,46000,0,640
1515,28,46050,0,657
1516,28,46020,0,625
1517,28,46010,0,660
1518,28,46000,0,622
1519,28,46040,0,618
1520,28,46040,0,656
1521,28,46030,0,616
1522,28,46060,0,620
1523,28,46010,0,661
1524,28,46010,0,644
1525,28,46040,0,641
1526,28,46050,0,623
1527,28,46020,0,639
1528,28,46060,0,632
1529,28,46020,0,653
1530,28,46060,0,654
1531,28,46050,0,662
1532,28,46040,0,629
1533,28,46010,0,630
1534,28,46020,0,631
1535,28,46050,0,619
1536,28,46040,0,643
1537,28,46020,0,628
1538,28,46060,0,659
1539,28,46030,0,651
1540,28,46050,0,655
1541,28,46040,0,615
1542,28,46050,0,658
1543,28,46505,1,607
1544,28,46604,1,605
1545,28,46603,1,602
1546,28,46704,1,601
1547,28,38100,1,313
1548,28,34101,1,103
1549,28,37900,1,305
1550,28,45000,1,116
1551,29,20100,1,100
1552,29,30301,1,123
1553,29,30000,1,109
1554,29,38000,1,101
1555,29,38101,1,103
1556,29,32100,1,114
1557,29,32000,1,113
1558,29,34003,1,307
1559,29,34300,1,313
1560,29,34003,1,117
1561,29,43011,0,352
1562,29,41000,1,308
1563,29,41000,1,300
1564,29,41000,1,116
1565,29,40007,1,108
1566,29,43400,0,312
1567,29,43001,0,301
1568,29,46910,1,757
1569,29,46670,1,756
1570,29,49420,1,190
1571,29,46630,1,753
1572,29,46580,1,750
1573,29,46520,1,763
1574,29,46510,1,762
1575,29,46590,1,754
1576,29,45510,1,755
1577,29,46604,1,601
1578,29,46703,1,607
1579,29,46504,1,602
1580,29,46605,1,605
1581,29,49400,1,715
1582,29,30301,1,104
1583,29,43001,0,305
1584,29,43400,0,314
1585,30,30301,1,129
1586,30,30300,1,117
1587,30,38101,1,107
1588,30,38000,1,103
1589,30,32000,1,112
1590,30,32102,1,110
1591,30,32102,1,101
1592,30,34100,1,313
1593,30,34300,1,100
1594,30,34100,1,120
1595,30,44010,1,364
1596,30,41000,1,306
1597,30,41000,1,310
1598,30,41000,1,305
1599,30,40004,1,301
1600,30,43001,0,300
1601,30,46810,1,757
1602,30,46540,1,756
1603,30,49430,1,190
1604,30,46670,1,320
1605,30,46630,1,317
1606,30,46530,1,322
1607,30,46560,1,318
1608,30,46680,1,315
1609,30,46640,1,309
1610,30,46660,1,760
1611,30,46580,1,754
1612,30,46620,1,759
1613,30,46710,1,755
1614,30,46510,1,753
1615,30,46550,1,761
1616,30,46720,1,758
1617,30,46570,1,750
1618,30,46800,1,603
1619,30,46604,1,606
1620,30,46505,1,607
1621,30,46602,1,604
1622,30,46701,1,602
1623,30,46704,1,601
1624,30,41300,0,321
1625,30,43300,1,319
1626,30,43301,1,316
1627,30,30300,1,104
1628,30,38101,1,106
1629,30,45000,1,116
1630,30,40002,1,302
1631,31,30000,1,123
1632,31,30300,1,313
1633,31,38101,1,112
1634,31,38001,1,110
1635,31,32100,1,107
1636,31,32000,1,100
1637,31,32100,1,111
1638,31,34300,1,104
1639,31,34102,1,101
1640,31,34300,1,117
1641,31,41010,1,352
1642,31,41000,1,305
1643,31,41000,1,300
1644,31,41000,1,306
1645,31,40007,1,310
1646,31,43400,0,301
1647,31,46860,1,757
1648,31,46740,1,756
1649,31,49430,1,190
1650,31,46560,1,317
1651,31,46660,1,320
1652,31,46670,1,322
1653,31,46520,1,316
1654,31,46680,1,318
1655,31,46640,1,309
1656,31,46520,1,755
1657,31,46530,1,759
1658,31,46650,1,750
1659,31,46720,1,761
1660,31,46620,1,754
1661,31,45510,1,760
1662,31,46710,1,753
1663,31,46690,1,758
1664,31,46502,1,603
1665,31,46701,1,601
1666,31,46603,1,607
1667,31,46505,1,604
1668,31,46606,1,602
1669,31,46702,1,606
1670,31,41300,0,321
1671,31,43300,1,315
1672,31,43301,1,319
1673,31,32000,1,103
1674,31,34300,1,106
1675,31,37900,1,314
1676,31,45000,1,116
1677,32,21500,1,117
1678,32,38001,1,129
1679,32,30000,1,101
1680,32,30301,1,107
1681,32,38101,1,106
1682,32,32201,1,112
1683,32,32100,1,110
1684,32,32100,1,120
1685,32,34104,1,313
1686,32,34003,1,103
1687,32,34003,1,104
1688,32,43410,0,364
1689,32,41000,1,310
1690,32,41000,1,300
1691,32,41000,1,306
1692,32,40009,1,301
1693,32,43001,0,313
1694,32,46860,1,757
1695,32,46660,1,756
1696,32,49410,1,190
1697,32,46680,1,316
1698,32,46530,1,322
1699,32,46670,1,317
1700,32,46540,1,320
1701,32,46630,1,309
1702,32,46640,1,318
1703,32,46740,1,759
1704,32,46520,1,753
1705,32,45510,1,760
1706,32,46510,1,754
1707,32,46650,1,750
1708,32,46570,1,761
1709,32,46720,1,755
1710,32,46620,1,758
1711,32,46602,1,607
1712,32,46701,1,606
1713,32,46604,1,604
1714,32,46502,1,602
1715,32,46603,1,601
1716,32,46700,1,603
1717,32,41300,0,321
1718,32,43301,1,319
1719,32,43300,1,315
1720,32,38001,1,100
1721,32,45000,1,302
1722,32,43401,0,305
1723,33,38001,1,129
1724,33,30000,1,107
1725,33,30301,1,110
1726,33,38101,1,313
1727,33,32000,1,101
1728,33,32201,1,104
1729,33,32000,1,106
1730,33,34102,1,117
1731,33,34100,1,120
1732,33,34102,1,100
1733,33,43020,0,364
1734,33,41000,1,300
1735,33,41000,1,310
1736,33,41000,1,305
1737,33,40002,1,116
1738,33,43001,0,306
1739,33,46820,1,757
1740,33,46540,1,756
1741,33,49410,1,190
1742,33,46530,1,320
1743,33,46670,1,315
1744,33,46630,1,319
1745,33,46680,1,318
1746,33,46520,1,316
1747,33,46660,1,309
1748,33,46740,1,759
1749,33,46560,1,754
1750,33,45510,1,750
1751,33,46620,1,753
1752,33,46710,1,758
1753,33,46690,1,760
1754,33,46550,1,761
1755,33,46720,1,755
1756,33,46020,0,619
1757,33,46050,0,645
1758,33,46030,0,621
1759,33,46060,0,629
1760,33,46010,0,637
1761,33,46040,0,657
1762,33,46000,0,660
1763,33,46010,0,646
1764,33,46000,0,634
1765,33,46010,0,626
1766,33,46000,0,623
1767,33,46040,0,622
1768,33,46030,0,627
1769,33,46000,0,631
1770,33,46040,0,659
1771,33,46020,0,647
1772,33,46010,0,649
1773,33,46040,0,617
1774,33,46020,0,632
1775,33,46040,0,633
1776,33,46000,0,624
1777,33,46040,0,625
1778,33,46030,0,616
1779,33,46030,0,635
1780,33,46040,0,638
1781,33,46020,0,618
1782,33,46030,0,650
1783,33,46050,0,615
1784,33,46030,0,628
1785,33,46020,0,620
1786,33,46060,0,630
1787,33,46010,0,662
1788,33,46602,1,601
1789,33,46702,1,606
1790,33,46503,1,607
1791,33,46703,1,604
1792,33,46605,1,602
1793,33,46502,1,603
1794,33,41300,0,321
1795,33,43300,1,322
1796,33,43301,1,317
1797,33,30000,1,112
1798,33,32201,1,103
1799,33,40004,1,302
1800,33,43501,0,301
1801,34,30001,1,122
1802,34,30301,1,111
1803,34,38001,1,106
1804,34,38101,1,104
1805,34,32001,1,101
1806,34,32201,1,313
1807,34,32001,1,117
1808,34,34003,1,120
1809,34,34300,1,110
1810,34,34300,1,112
1811,34,45010,1,351
1812,34,41000,1,302
1813,34,41000,1,314
1814,34,41000,1,310
1815,34,40008,1,306
1816,34,43400,0,305
1817,34,46950,1,757
1818,34,46740,1,756
1819,34,49410,1,190
1820,34,46540,1,318
1821,34,46630,1,322
1822,34,46640,1,316
1823,34,46670,1,309
1824,34,46520,1,319
1825,34,46660,1,317
1826,34,46580,1,754
1827,34,46680,1,759
1828,34,46650,1,758
1829,34,46510,1,761
1830,34,46710,1,755
1831,34,45510,1,753
1832,34,46720,1,750
1833,34,46590,1,760
1834,34,46602,1,607
1835,34,46504,1,601
1836,34,46604,1,606
1837,34,46700,1,604
1838,34,46701,1,602
1839,34,46503,1,603
1840,34,41300,0,321
1841,34,43301,1,320
1842,34,43300,1,315
1843,34,49400,1,711
1844,34,30001,1,107
1845,34,38101,1,103
1846,34,37900,1,116
1847,34,40007,1,300
1848,35,30300,1,124
1849,35,30301,1,113
1850,35,38101,1,103
1851,35,38000,1,117
1852,35,32201,1,106
1853,35,32200,1,112
1854,35,32000,1,114
1855,35,34100,1,313
1856,35,34002,1,110
1857,35,34101,1,107
1858,35,43410,0,356
1859,35,41000,1,108
1860,35,41000,1,302
1861,35,41000,1,116
1862,35,40005,1,310
1863,35,43000,0,308
1864,35,46670,1,760
1865,35,46580,1,754
1866,35,46630,1,763
1867,35,45510,1,758
1868,35,46510,1,753
1869,35,46720,1,761
1870,35,46690,1,762
1871,35,46570,1,759
1872,35,46010,0,657
1873,35,46060,0,623
1874,35,46020,0,626
1875,35,46000,0,661
1876,35,46040,0,645
1877,35,46050,0,641
1878,35,46030,0,648
1879,35,46040,0,651
1880,35,46020,0,638
1881,35,46010,0,622
1882,35,46020,0,662
1883,35,46050,0,654
1884,35,46040,0,656
1885,35,46020,0,642
1886,35,46020,0,646
1887,35,46020,0,644
1888,35,46020,0,655
1889,35,46000,0,639
1890,35,46060,0,624
1891,35,46040,0,633
1892,35,46010,0,635
1893,35,46010,0,625
1894,35,46000,0,658
1895,35,46060,0,650
1896,35,46030,0,640
1897,35,46010,0,634
1898,35,46050,0,660
1899,35,46050,0,659
1900,35,46503,1,606
1901,35,46700,1,605
1902,35,46603,1,604
1903,35,46505,1,607
1904,35,46602,1,601
1905,35,46704,1,603
1906,35,30301,1,109
1907,35,34101,1,307
1908,35,34101,1,111
1909,35,37900,1,314
1910,35,43400,0,312
1911,36,30300,1,127
1912,36,30001,1,107
1913,36,38001,1,307
1914,36,38101,1,114
1915,36,32201,1,103
1916,36,32001,1,113
1917,36,32100,1,117
1918,36,34300,1,109
1919,36,34100,1,120
1920,36,34002,1,106
1921,36,43411,0,360
1922,36,41000,1,302
1923,36,41000,1,308
1924,36,41000,1,312
1925,36,40007,1,306
1926,36,43400,0,307
1927,36,46530,1,753
1928,36,46680,1,762
1929,36,46630,1,761
1930,36,46570,1,758
1931,36,46650,1,763
1932,36,46620,1,760
1933,36,46590,1,754
1934,36,46690,1,759
1935,36,46700,1,607
1936,36,46503,1,604
1937,36,46602,1,605
1938,36,46701,1,606
1939,36,46603,1,601
1940,36,46502,1,603
1941,36,49400,1,717
1942,36,30001,1,111
1943,36,38101,1,110
1944,36,32100,1,313
1945,36,37900,1,314
1946,36,43401,0,313
1947,37,21300,1,114
1948,37,30300,1,126
1949,37,30001,1,111
1950,37,38100,1,112
1951,37,38001,1,109
1952,37,32101,1,106
1953,37,32201,1,117
1954,37,32102,1,313
1955,37,34101,1,113
1956,37,34002,1,120
1957,37,34104,1,110
1958,37,43410,0,358
1959,37,41000,1,116
1960,37,41000,1,302
1961,37,41000,1,108
1962,37,40009,1,312
1963,37,43001,0,314
1964,37,46510,1,760
1965,37,46640,1,758
1966,37,46740,1,753
1967,37,46580,1,761
1968,37,46710,1,754
1969,37,46690,1,763
1970,37,46720,1,759
1971,37,46650,1,762
1972,37,46801,1,606
1973,37,46504,1,603
1974,37,46703,1,605
1975,37,46701,1,601
1976,37,46605,1,607
1977,37,46602,1,604
1978,37,30001,1,103
1979,37,34002,1,107
1980,37,43401,0,306
1981,37,43401,0,310
1982,38,38000,1,128
1983,38,30000,1,113
1984,38,30001,1,120
1985,38,38001,1,106
1986,38,32000,1,313
1987,38,32102,1,307
1988,38,32100,1,117
1989,38,34101,1,111
1990,38,34003,1,103
1991,38,34200,1,109
1992,38,43010,0,362
1993,38,41000,1,302
1994,38,41000,1,308
1995,38,41000,1,116
1996,38,40008,1,108
1997,38,43400,0,310
1998,38,46560,1,759
1999,38,46740,1,762
2000,38,46520,1,753
2001,38,45510,1,761
2002,38,46510,1,763
2003,38,46650,1,758
2004,38,46570,1,760
2005,38,46710,1,754
2006,38,46505,1,603
2007,38,46602,1,607
2008,38,46605,1,601
2009,38,46502,1,605
2010,38,46704,1,606
2011,38,46701,1,604
2012,38,30000,1,112
2013,38,38000,1,110
2014,38,32102,1,107
2015,38,37900,1,314
2016,38,40009,1,306
2017,39,30301,1,126
2018,39,30001,1,103
2019,39,38101,1,113
2020,39,38001,1,120
2021,39,32101,1,109
2022,39,32200,1,107
2023,39,32102,1,117
2024,39,34101,1,110
2025,39,34100,1,114
2026,39,34102,1,112
2027,39,43010,0,358
2028,39,41000,1,312
2029,39,41000,1,108
2030,39,41000,1,306
2031,39,40003,1,314
2032,39,43401,0,310
2033,39,46570,1,760
2034,39,46640,1,762
2035,39,46530,1,759
2036,39,45510,1,761
2037,39,46580,1,754
2038,39,46710,1,763
2039,39,46550,1,753
2040,39,46690,1,758
2041,39,46700,1,607
2042,39,46604,1,606
2043,39,46703,1,601
2044,39,46503,1,605
2045,39,46603,1,604
2046,39,46505,1,603
2047,39,30001,1,313
2048,39,32200,1,106
2049,39,34101,1,111
2050,39,37900,1,116
2051,39,43400,0,302
2052,40,38000,1,125
2053,40,30301,1,113
2054,40,30300,1,110
2055,40,38001,1,114
2056,40,32201,1,111
2057,40,32101,1,101
2058,40,32100,1,103
2059,40,34200,1,313
2060,40,34300,1,107
2061,40,34002,1,104
2062,40,34002,1,112
2063,40,43011,0,357
2064,40,41000,1,300
2065,40,41000,1,314
2066,40,41000,1,310
2067,40,45000,1,306
2068,40,40001,1,305
2069,40,43400,0,302
2070,40,43401,0,312
2071,40,46950,1,757
2072,40,46740,1,756
2073,40,49420,1,190
2074,40,46630,1,750
2075,40,46670,1,761
2076,40,46640,1,753
2077,40,46680,1,763
2078,40,46550,1,762
2079,40,45510,1,754
2080,40,46770,1,760
2081,40,46590,1,759
2082,40,46570,1,755
2083,40,46720,1,758
2084,40,46702,1,601
2085,40,46602,1,607
2086,40,46502,1,606
2087,40,46503,1,602
2088,40,46603,1,604
2089,40,46605,1,605
2090,40,46701,1,603
2091,40,30300,1,120
2092,40,38000,1,117
2093,40,32101,1,109
2094,40,32100,1,100
2095,40,34200,1,106
2096,40,40007,1,308
2097,40,40004,1,301
2098,40,43400,0,313
2099,41,30001,1,123
2100,41,30000,1,307
2101,41,38101,1,106
2102,41,38001,1,117
2103,41,32200,1,113
2104,41,32101,1,111
2105,41,32201,1,104
2106,41,34000,1,100
2107,41,34002,1,110
2108,41,34003,1,103
2109,41,34003,1,114
2110,41,43020,0,352
2111,41,41000,1,116
2112,41,41000,1,306
2113,41,41000,1,305
2114,41,45000,1,312
2115,41,40004,1,310
2116,41,43401,0,314
2117,41,43501,0,300
2118,41,46870,1,757
2119,41,46530,1,756
2120,41,49410,1,190
2121,41,46660,1,763
2122,41,46630,1,760
2123,41,46540,1,758
2124,41,46520,1,753
2125,41,45510,1,754
2126,41,46650,1,750
2127,41,46710,1,762
2128,41,46720,1,761
2129,41,46770,1,759
2130,41,46590,1,755
2131,41,46505,1,603
2132,41,46502,1,605
2133,41,46605,1,607
2134,41,46604,1,601
2135,41,46602,1,606
2136,41,46703,1,604
2137,41,46704,1,602
2138,41,30001,1,101
2139,41,30001,1,112
2140,41,32200,1,107
2141,41,32201,1,109
2142,41,32201,1,313
2143,41,40006,1,108
2144,41,40007,1,308
2145,41,43401,0,301
2146,42,38100,1,122
2147,42,30001,1,307
2148,42,30300,1,114
2149,42,38101,1,117
2150,42,32201,1,104
2151,42,32200,1,313
2152,42,32001,1,101
2153,42,34101,1,106
2154,42,34001,1,111
2155,42,34100,1,109
2156,42,34101,1,120
2157,42,43010,0,351
2158,42,41000,1,305
2159,42,41000,1,300
2160,42,41000,1,314
2161,42,45000,1,306
2162,42,40008,1,312
2163,42,43001,0,307
2164,42,43401,0,313
2165,42,46870,1,757
2166,42,46670,1,756
2167,42,49430,1,190
2168,42,46660,1,759
2169,42,46630,1,760
2170,42,46530,1,763
2171,42,46540,1,753
2172,42,46570,1,758
2173,42,46720,1,762
2174,42,46550,1,750
2175,42,46770,1,761
2176,42,45510,1,755
2177,42,46510,1,754
2178,42,46802,1,606
2179,42,46700,1,604
2180,42,46604,1,607
2181,42,46702,1,601
2182,42,46605,1,602
2183,42,46503,1,605
2184,42,46505,1,603
2185,42,32200,1,107
2186,42,32200,1,112
2187,42,34101,1,113
2188,42,34101,1,110
2189,42,34100,1,103
2190,42,45000,1,310
2191,42,40000,1,308
2192,42,40006,1,302
2193,43,30300,1,129
2194,43,30301,1,313
2195,43,38100,1,114
2196,43,38001,1,110
2197,43,32200,1,100
2198,43,32201,1,113
2199,43,32101,1,106
2200,43,34102,1,101
2201,43,34103,1,307
2202,43,34003,1,112
2203,43,34003,1,107
2204,43,43010,0,364
2205,43,41000,1,302
2206,43,41000,1,108
2207,43,41000,1,308
2208,43,45000,1,305
2209,43,40008,1,310
2210,43,43400,0,300
2211,43,43000,0,313
2212,43,46860,1,757
2213,43,46630,1,756
2214,43,49430,1,190
2215,43,46540,1,760
2216,43,46670,1,763
2217,43,46680,1,755
2218,43,46740,1,754
2219,43,46570,1,759
2220,43,46690,1,762
2221,43,46650,1,753
2222,43,46710,1,750
2223,43,46770,1,761
2224,43,45510,1,758
2225,43,46780,0,550
2226,43,46780,0,547
2227,43,46780,0,543
2228,43,46780,0,541
2229,43,46780,0,544
2230,43,46780,0,548
2231,43,46780,0,546
2232,43,46780,0,549
2233,43,46703,1,601
2234,43,46503,1,602
2235,43,46504,1,607
2236,43,46605,1,605
2237,43,46604,1,606
2238,43,46702,1,604
2239,43,46606,1,603
2240,43,30300,1,104
2241,43,30300,1,120
2242,43,38100,1,103
2243,43,34102,1,109
2244,43,34102,1,117
2245,43,45000,1,312
2246,43,43000,0,306
2247,43,43400,0,301
2248,44,38001,1,129
2249,44,30001,1,100
2250,44,30300,1,107
2251,44,38100,1,313
2252,44,32000,1,120
2253,44,32101,1,307
2254,44,32201,1,106
2255,44,34002,1,101
2256,44,34103,1,113
2257,44,34003,1,110
2258,44,34003,1,104
2259,44,43411,0,364
2260,44,41000,1,306
2261,44,41000,1,312
2262,44,41000,1,300
2263,44,45000,1,305
2264,44,40006,1,116
2265,44,43501,0,310
2266,44,43001,0,308
2267,44,46870,1,757
2268,44,46640,1,756
2269,44,49410,1,190
2270,44,46540,1,762
2271,44,46740,1,760
2272,44,46530,1,754
2273,44,46660,1,759
2274,44,46720,1,753
2275,44,46650,1,750
2276,44,46510,1,758
2277,44,46620,1,761
2278,44,46590,1,763
2279,44,46690,1,755
2280,44,46602,1,605
2281,44,46704,1,606
2282,44,46700,1,607
2283,44,46605,1,601
2284,44,46502,1,602
2285,44,46505,1,604
2286,44,46606,1,603
2287,44,38001,1,112
2288,44,32201,1,117
2289,44,32101,1,114
2290,44,32201,1,109
2291,44,34103,1,103
2292,44,43501,0,301
2293,44,43001,0,307
2294,44,43001,0,302
2295,45,30000,1,125
2296,45,30300,1,101
2297,45,38000,1,113
2298,45,38100,1,120
2299,45,32201,1,117
2300,45,32000,1,313
2301,45,32200,1,103
2302,45,34200,1,104
2303,45,34003,1,110
2304,45,34102,1,107
2305,45,34003,1,114
2306,45,45010,1,357
2307,45,41000,1,116
2308,45,41000,1,308
2309,45,41000,1,301
2310,45,45000,1,310
2311,45,40009,1,314
2312,45,43400,0,306
2313,45,43501,0,312
2314,45,46810,1,757
2315,45,46670,1,756
2316,45,49430,1,190
2317,45,46560,1,754
2318,45,46530,1,760
2319,45,46740,1,750
2320,45,46630,1,762
2321,45,46550,1,761
2322,45,46690,1,758
2323,45,46710,1,755
2324,45,46570,1,753
2325,45,46650,1,763
2326,45,46770,1,759
2327,45,46780,0,550
2328,45,46780,0,542
2329,45,46780,0,547
2330,45,46780,0,545
2331,45,46780,0,548
2332,45,46780,0,540
2333,45,46780,0,541
2334,45,46780,0,546
2335,45,46502,1,603
2336,45,46602,1,601
2337,45,46702,1,607
